Cod. Pais de destino;Cod. Cuidad de origen;Cantidad;Valor de Dolares;Valor en pesos
PRY;BOG;6,40;68,32;274865,70
PRY;BOG;60,80;235,20;946258,99
PRY;BOG;12,24;91,96;369974,39
PRY;BOG;14,35;126,80;510143,02
PRY;BOG;155,00;352,00;1381871,04
PRY;BOG;164,55;349,94;1373783,95
PRY;BOG;145,82;257,62;1011356,86
PRY;BOG;20,28;402,74;1581064,60
PRY;BOG;12,68;180,40;708208,90
PRY;BOG;190,87;2486,25;9941295,48
PRY;BOG;973,54;10559,04;41779587,11
PRY;BOG;2,00;886,29;3407616,65
PRY;BOG;56,45;36892,00;147513030,91
PRY;BOG;15,20;40,30;160520,94
PRY;BOG;792,00;4718,94;18671713,03
PRY;BOG;24,00;173,76;687526,61
PRY;BOG;2,00;46380,00;178322287,80
PRY;BOG;1,00;15700,00;60363517,00
PRY;BOG;72,00;360,00;1424433,60
PRY;BOG;4,65;652,79;2509853,51
PRY;BOG;1,00;944,03;3629615,98
PRY;BOG;18,00;76796,83;295269219,95
PRY;BOG;1,00;82,35;316620,10
PRY;BOG;0,60;35,00;135500,75
PRY;BOG;1,00;190,88;738982,37
PRY;BOG;0,06;142,25;546924,22
PRY;BOG;0,19;289,00;1111150,09
PRY;BOG;5,00;2681,18;10331063,35
PRY;BOG;3,00;306,85;1180441,95
PRY;BOG;5,00;2062,09;7946977,19
PRY;BOG;0,45;1504,52;5800005,31
PRY;BOG;14,32;8017,68;30826456,22
PRY;BOG;4,00;2022,11;7811021,91
PRY;BOG;1,00;421,09;1630228,88
PRY;BOG;1,00;1585,00;6094023,85
PRY;BOG;179,00;4031,64;15896877,46
PRY;BOG;65,00;1509,44;5936008,64
PRY;BOG;2111,25;71058,22;280788830,26
PRY;BOG;104,79;1365,00;5400977,40
PRY;BOG;111,00;5264,00;20610823,52
PRY;BOG;161,00;4212,60;16668247,17
PRY;BOG;64,00;6111,13;24441036,65
PRY;BOG;1,62;102,72;410821,44
PRY;BOG;134,00;5803,68;23211411,89
PRY;BOG;51,00;3634,41;14535568,38
PRY;BOG;10,00;135,44;541682,79
PRY;BOG;30,00;672,60;2690016,61
PRY;BOG;2,00;215,42;861557,21
PRY;BOG;1,00;44,59;178334,58
PRY;BOG;205,84;158568,41;622965212,15
PER;BOG;347,00;2295,00;9114030,97
PER;BOG;220,00;1584,12;6202510,97
PER;BOG;821,00;2647,44;10488434,00
PER;BOG;643,00;2768,89;10986914,54
PER;BOG;17,00;115,43;451958,08
PER;BOG;40,00;113,18;447900,77
PER;BOG;5723,00;19546,80;77363075,94
PER;BOG;1556,00;3647,96;14499409,72
PER;BOG;5838,00;20377,15;80859822,52
PER;BOG;187,00;790,77;3138376,94
PER;BOG;27,00;75,53;300847,31
PER;BOG;15748,00;32034,88;126963505,41
PER;BOG;558,00;1744,20;6897307,41
PER;BOG;72,00;709,20;2776822,95
PER;BOG;3616,00;4974,25;19752476,59
PER;BOG;1140,00;3507,08;13860946,02
PER;BOG;94,00;402,73;1576861,12
PER;BOG;9648,00;22235,23;88188070,08
PER;BOG;909,00;3488,79;13778286,11
PER;BOG;60,00;513,60;2010964,84
PER;BOG;1236,00;3977,43;15831356,80
PER;BOG;8118,00;21056,28;83024391,88
PER;BOG;55,00;505,31;2005266,12
PER;BOG;192,00;1154,96;4564736,20
PER;BOG;119,00;1073,34;4239419,71
PER;BOG;36,00;364,80;1453053,12
PER;BOG;441,00;2894,92;11502221,35
PER;BOG;141,00;543,99;2129954,76
PER;BOG;155,00;1300,94;5177629,95
PER;BOG;458,00;3337,63;13243896,61
PER;BOG;1485,00;12185,71;48285697,87
PER;BOG;282,00;1494,37;5934114,79
PER;BOG;344,00;2132,58;8484934,44
PER;BOG;246,00;1278,19;5059458,96
PER;BOG;58,00;325,96;1276273,56
PER;BOG;1067,00;5950,27;23634537,08
PER;BOG;1435,00;4863,51;19251875,36
PER;BOG;2,00;12,37;48945,12
PER;BOG;111,00;955,67;3755635,14
PER;BOG;47,00;219,39;873576,94
PER;BOG;1986,00;3996,84;15835811,92
PER;BOG;1742,00;5301,35;20984815,79
PER;BOG;530,00;1613,95;6404052,47
PER;BOG;144,71;13235,79;51823809,23
PER;BOG;10,00;72,00;278744,40
PER;BOG;3859,00;50039,99;198721611,56
PER;BOG;116,00;3789,60;15049381,77
PER;BOG;5,00;24,75;95818,38
PER;BOG;22,00;2388,80;9451908,28
PER;BOG;657,90;12608,94;50416972,67
PER;BOG;138,00;552,00;2183645,76
PER;BOG;3316,00;36738,00;145331119,44
PER;BOG;412,10;123935,00;495645437,05
PER;BOG;153,00;3547,08;13637848,65
PER;BOG;306,00;5880,00;22607482,80
PER;BOG;60,00;1500,00;5898885,00
PER;BOG;2000,00;457,00;1820002,50
PER;BOG;887,00;8775,52;35022047,25
PER;BOG;1527,78;33452,20;132268056,47
PER;BOG;383,98;4063,50;15623385,43
PER;BOG;60,15;2476,32;9721462,76
PER;BOG;50,00;1098,00;4299142,14
PER;BOG;78,87;2024,68;7948428,00
PER;BOG;1463,29;44232,32;171467769,58
PER;BOG;488,78;13427,70;51626955,23
PER;BOG;0,02;2,44;9446,33
PER;BOG;0,16;16,78;64962,93
PER;BOG;47,00;509,58;1972813,47
PER;BOG;0,05;5,90;22841,55
PER;BOG;39,00;957,10;3705364,79
PER;BOG;0,22;23,10;89430,49
PER;BOG;0,37;40,60;157180,85
PER;BOG;0,03;3,38;13085,50
PER;BOG;0,03;3,39;13124,21
PER;BOG;0,61;62,99;243862,63
PER;BOG;1,76;181,25;701700,29
PER;BOG;0,15;15,75;60975,33
PER;BOG;24,00;311,30;1205182,36
PER;BOG;1,04;106,22;411225,41
PER;BOG;4,51;459,73;1779821,67
PER;BOG;0,11;11,82;45760,53
PER;BOG;4,00;46,07;178357,68
PER;BOG;7,00;3436,30;13303463,62
PER;BOG;1,00;34267,80;137020140,97
PER;BOG;4,00;7116,20;27550012,49
PER;BOG;7,00;608,36;2355235,31
PER;BOG;2,00;30,35;117498,50
PER;BOG;1,00;48,16;186449,03
PER;BOG;25,00;4535,00;18092609,25
PER;BOG;2,00;412,00;1643694,60
PER;BOG;66,00;1716,84;6849419,02
PER;BOG;7,00;910,00;3630490,50
PER;BOG;55,00;14806,00;59069277,30
PER;BOG;4,00;664,00;2649061,20
PER;BOG;5,00;200,00;797910,00
PER;BOG;12,00;1056,00;4212964,80
PER;BOG;3,00;417,00;1663642,35
PER;BOG;3,19;4030,00;16052094,50
PER;BOG;1,00;285,00;1139575,35
PER;BOG;4,00;2489,00;9952291,39
PER;BOG;1,00;5890,00;23551223,90
PER;BOG;3,00;7857,00;31416293,07
PER;BOG;711,00;22494,57;89915334,85
PER;BOG;2,00;25001,74;98720370,45
PER;BOG;45,00;7131,00;28449481,05
PER;BOG;66,00;4235,00;16895744,25
PER;BOG;1500,00;130859,49;517555454,07
PER;BOG;800,00;58481,20;231269358,41
PER;BOG;1719,67;3593,54;14215613,01
PER;BOG;1195,85;2638,35;10436995,99
PER;BOG;501,12;859,02;3398180,03
PER;BOG;10,04;124,12;491003,82
PER;BOG;4,06;45,60;180388,12
PER;BOG;82,60;844,28;3339870,36
PER;BOG;135,68;1045,74;4136821,95
PER;BOG;32,00;24275,11;97233101,85
PER;BOG;725000,00;999000,00;3965417660,00
PER;BOG;479,70;13473,42;52754232,87
PER;BOG;416,16;33600,00;132485808,00
PER;BOG;2110,86;14923,15;59431444,87
PER;BOG;54000,00;5198,53;20791156,82
PER;BOG;820920,00;31062,76;122500462,84
PER;BOG;20400,00;1468,80;5810396,54
PER;BOG;135000,00;28704,74;114802598,29
PER;BOG;30000,00;7189,75;28754901,84
PER;BOG;8,00;500,00;1962885,00
PER;BOG;19,00;3914,22;15366327,44
PER;BOG;8,00;1503,52;5902473,71
PER;BOG;14,00;987,00;3874734,99
PER;BOG;10,00;276,10;1083905,09
PER;BOG;4,00;458,00;1798002,66
PER;BOG;25,00;3425,00;13445762,25
PER;BOG;3,00;337,50;1324947,37
PER;BOG;48,00;8513,40;33421650,31
PER;BOG;6,00;2612,82;10257330,36
PER;BOG;9,00;5096,70;20008471,94
PER;BOG;23,00;3513,60;13793585,47
PER;BOG;6,00;2934,88;11521663,85
PER;BOG;10,00;1400,00;5496078,00
PER;BOG;93,00;2306,94;9056515,84
PER;BOG;8,00;2016,80;7917492,93
PER;BOG;54,00;2171,34;8524181,43
PER;BOG;108,00;3219,48;12638937,99
PER;BOG;14,00;1855,19;7283049,24
PER;BOG;22,00;2415,84;9484032,18
PER;BOG;15,00;3235,29;12701004,42
PER;BOG;5,00;48,30;189614,69
PER;BOG;65,00;8740,00;34311229,80
PER;BOG;182,00;7569,67;29716783,39
PER;BOG;2584,49;58344,00;225624836,40
PER;BOG;62,42;4668,80;18473321,08
PER;BOG;580,28;14501,20;57983193,21
PER;BOG;831,37;16266,75;62542563,06
PER;BOG;292,00;28806,66;115895242,57
PER;BOG;4789,51;374878,10;1470657842,10
PER;BOG;1322,25;54097,70;207410821,47
PER;BOG;1301,25;96657,90;386600906,15
PER;BOG;75,00;2738,25;10906860,48
PER;BOG;61,11;825,16;3172583,41
PER;BOG;258,73;444,82;1759654,54
PER;BOG;11876,62;17243,51;68213256,31
PER;BOG;18,00;67,86;271401,31
PER;BOG;296,00;877,06;3507740,07
PER;BOG;140,00;450,72;1802623,08
PER;BOG;422,00;848,88;3395036,13
PER;BOG;444,00;561,12;2244160,16
PER;BOG;134,00;1042,30;4168605,88
PER;BOG;104,00;367,32;1469070,62
PER;BOG;130,00;688,67;2754287,45
PER;BOG;97,00;44633,00;175846462,87
PER;BOG;50,00;652,61;2609467,61
PER;BOG;320,23;13789,80;55229395,96
PER;BOG;2986,63;26321,68;103164309,82
PER;BOG;3500,00;8750,00;34995012,50
PER;BOG;175,00;13280,78;53121924,72
PER;BOG;100,00;5670,97;21803802,16
PER;BOG;32,00;1626,40;6412943,99
PER;BOG;20,00;393,40;1566971,21
PER;BOG;422,06;29237,61;115686205,74
PER;BOG;1280,83;25857,60;101489708,76
PER;BOG;1345,95;40237,43;159126591,73
PER;BOG;2519,76;64742,07;253985379,02
PER;BOG;20,00;657,60;2619319,44
PER;BOG;100,00;5472,20;21796593,41
PER;BOG;160,00;4157,60;16393541,52
PER;BOG;1081,00;24403,50;95914912,32
PER;BOG;1010,00;36461,95;140635708,41
PER;BOG;1053,22;6917,04;26594704,56
PER;BOG;3612,18;208563,87;826918116,65
PER;BOG;2,43;334,00;1284166,54
PER;BOG;124,20;1810,49;6960990,05
PER;BOG;816,00;5426,00;21647298,30
PER;BOG;105,45;2943,13;11840830,04
PER;BOG;90,00;4647,92;17870369,29
PER;BOG;181,00;963,45;3837565,86
PER;BOG;79,97;4284,00;16373662,20
PER;BOG;10000,00;497,11;1988156,64
PER;BOG;2000,00;5520,00;21983400,00
PER;BOG;60000,00;4233,70;16277772,09
PER;BOG;1,00;205,27;817621,20
PER;BOG;3478,00;16496,36;64816554,82
PER;BOG;1,54;3,19;12619,25
PER;BOG;91,81;243,41;962900,75
PER;BOG;90,30;205,88;814436,57
PER;BOG;450,00;2281,11;9028868,40
PER;BOG;68,00;427,72;1686512,79
PER;BOG;466,00;3030,03;12040576,77
PER;BOG;213,00;1294,93;5132673,46
PER;BOG;3090,00;11455,98;45337474,08
PER;BOG;38,00;93,10;368374,35
PER;BOG;2743,00;9147,53;36333776,49
PER;BOG;315,00;1674,63;6678824,97
PER;BOG;3596,00;8395,55;33386124,41
PER;BOG;736,00;1199,68;4778505,39
PER;BOG;70,00;502,60;1988667,56
PER;BOG;206,00;976,01;3871656,14
PER;BOG;1009,00;2582,81;10265965,21
PER;BOG;1012,00;2501,92;9964854,97
PER;BOG;394,00;1608,35;6387344,06
PER;BOG;9414,00;20828,71;82472373,82
PER;BOG;1220,00;4782,01;18926918,51
PER;BOG;435,00;4263,12;16943534,69
PER;BOG;1840,00;5397,96;21339062,08
PER;BOG;94,00;42,30;168487,24
PER;BOG;9,00;54,00;215090,10
PER;BOG;205,00;2145,58;8484416,50
PER;BOG;64,00;686,72;2735308,76
PER;BOG;209,00;2175,69;8578810,94
PER;BOG;158,00;677,82;2699858,73
PER;BOG;103,00;692,16;2738711,00
PER;BOG;556,00;6920,95;27234068,34
PER;BOG;205,00;2811,34;11038288,32
PER;BOG;5,00;1155,45;4524083,59
PER;BOG;16,00;3657,58;14320998,45
PER;BOG;15,00;64,80;256398,04
PER;BOG;318,00;3726,20;14724004,56
PER;BOG;511,00;2199,11;8662399,85
PER;BOG;4,00;411,76;1612217,45
PER;BOG;8,00;823,52;3224434,91
PER;BOG;808,00;3973,88;15703138,21
PER;BOG;51,00;243,27;962561,00
PER;BOG;192,00;1518,24;6023496,62
PER;BOG;2,00;163,86;641582,35
PER;BOG;3,00;535,71;2097535,00
PER;BOG;402,00;1555,74;6134329,49
PER;BOG;316,00;1326,20;5237482,86
PER;BOG;195,00;11564,41;45279637,84
PER;BOG;120,82;5643,28;22324138,48
PER;BOG;6,00;501,00;1983721,53
PER;BOG;236,00;1314,60;5258281,68
PER;BOG;1824,00;6238,08;24951758,57
PER;BOG;36,49;3002,44;12005286,36
PER;BOG;73,96;1474,13;5832778,61
PER;BOG;169,12;3370,68;13336971,79
PER;BOG;1,00;3288,27;13148180,47
PER;BOG;13,00;13034,00;51560939,92
PER;BOG;3,00;1566,17;6238290,03
PER;BOG;1,00;15820,00;63013433,00
PER;BOG;37,00;7172,45;28568944,21
PER;BOG;19,00;2864,48;11245289,64
PER;BOG;76,00;13286,02;52157858,73
PER;BOG;108,00;19391,36;76177688,88
PER;BOG;14,00;1414,00;5719941,08
PER;BOG;50,00;700,00;2787750,00
PER;BOG;11000,00;5427,34;21652644,29
PER;BOG;30,00;459,22;1816619,21
PER;BOG;35,00;21,35;84183,69
PER;BOG;300,00;30282,28;121126394,58
PER;BOG;300,00;22628,69;90512723,41
PER;BOG;319,59;7619,16;30140482,66
PER;BOG;2973,94;66173,91;264004122,63
PER;BOG;2,60;188,77;725784,78
PER;BOG;983,00;8803,80;34762156,45
PER;BOG;1,00;300,00;1179777,00
PER;BOG;14,00;5265,34;20616070,19
PER;BOG;1,00;771,88;3035487,56
PER;BOG;24,00;920,46;3680468,51
PER;BOG;11,00;1104,58;4416674,17
PER;BOG;1,00;5966,23;23462736,43
PER;BOG;1,00;150,00;599776,50
PER;BOG;1,00;1141,25;4488068,33
PER;BOG;1,00;375,34;1500800,74
PER;BOG;2,00;100,00;404522,00
PER;BOG;33670,00;2376,29;9400318,08
PER;BOG;7159,27;14942,60;59329956,55
PER;BOG;14100,94;30474,52;120767725,38
PER;BOG;71,76;206,92;824193,39
PER;BOG;434,96;576,32;2291181,24
PER;BOG;4579,93;7734,88;30633951,74
PER;BOG;114,36;186,28;733761,13
PER;BOG;11,65;23,50;93790,02
PER;BOG;674,62;1604,96;6392796,42
PER;BOG;693,51;1013,76;3949487,67
PER;BOG;192,43;835,14;3311209,00
PER;BOG;16,52;281,10;1095596,57
PER;BOG;86,93;978,45;3858621,89
PER;BOG;411,92;3256,35;12644497,08
PER;BOG;8,00;5033,01;20124540,80
PER;BOG;21,36;506,78;2004760,86
PER;BOG;156,00;18286,17;70793992,84
PER;BOG;208,59;3427,60;13420527,86
PER;BOG;126,35;6261,00;23929855,05
PER;BOG;254,02;14642,50;58416985,87
PER;BOG;208,92;19623,96;78263646,14
PER;BOG;1189,90;42022,10;162136265,76
PER;BOG;1007,25;31927,58;123554911,90
PER;BOG;100,00;1639,00;6630115,58
PER;BOG;639,54;12508,00;48974198,44
PER;BOG;91,05;163,53;651364,51
PER;BOG;992,69;1866,08;7365680,78
PER;BOG;40,00;19141,00;76460384,87
PER;BOG;2000,00;14250,00;57330742,50
PER;BOG;906,80;26063,00;103812838,45
PER;BOG;15,10;1787,40;6831532,17
PER;BOG;75,00;939,75;3638195,13
PER;BOG;61,05;15891,60;60738489,78
PER;BOG;536,56;50397,12;192620312,48
PER;BOG;993,01;34800,11;134130120,28
PER;BOG;2625,61;128200,08;493684704,03
PER;BOG;0,15;150,00;597472,50
PER;BOG;45,00;2627,50;10482542,62
PER;BOG;10,00;720,00;2751876,00
PER;BOG;30,00;9600,00;36691680,00
PER;BOG;132450,00;34715,15;133473155,87
PER;BOG;504,00;13104,00;51669465,12
PER;BOG;855,00;2112,50;8414404,37
PER;BOG;314,16;650,76;2592074,69
PER;BOG;38,00;100,75;396208,44
PER;BOG;278,50;4511,50;17664462,44
PER;BOG;68,25;122,58;482056,88
PER;BOG;84,85;160,77;642463,51
PER;BOG;2579,40;2343,11;9179502,89
PER;BOG;40,95;93,37;367185,92
PER;BOG;15,40;40,90;163539,05
PER;BOG;319,30;5237,12;20505576,76
PER;BOG;357,56;2306,26;9200105,04
PER;BOG;86,90;977,17;3856807,00
PER;BOG;155,03;1862,03;7347506,41
PER;BOG;46,00;268,18;1068201,16
PER;BOG;21,00;159,60;638162,19
PER;BOG;160,00;915,20;3645378,88
PER;BOG;307,00;2050,76;8295775,36
PER;BOG;277,00;1548,78;6185668,06
PER;BOG;8,00;41,68;166017,69
PER;BOG;587,00;2292,29;9157892,26
PER;BOG;805,00;3443,60;13733210,20
PER;BOG;1434,00;4083,52;16381341,93
PER;BOG;200,00;326,00;1298506,90
PER;BOG;4,00;23,00;91612,45
PER;BOG;2546,00;8354,71;33651265,82
PER;BOG;1876,00;4671,24;18879501,60
PER;BOG;89,00;319,78;1273731,70
PER;BOG;6259,00;13179,35;53144424,97
PER;BOG;1015,00;3836,97;15326187,41
PER;BOG;142,00;1082,78;4314430,81
PER;BOG;1463,00;2946,82;11829081,73
PER;BOG;273,00;1594,76;6352168,29
PER;BOG;340,00;2618,00;10468099,18
PER;BOG;457,00;2037,81;8116902,90
PER;BOG;1376,00;4857,68;19627727,13
PER;BOG;155,00;756,52;3013332,63
PER;BOG;490,00;3983,70;16046817,98
PER;BOG;43,00;301,43;1200640,90
PER;BOG;674,00;2890,68;11524004,02
PER;BOG;55,00;507,65;2029843,60
PER;BOG;233,00;1062,91;4233729,96
PER;BOG;414,00;1799,47;7216969,75
PER;BOG;11,00;43,78;175054,76
PER;BOG;1824,00;5636,16;22493238,22
PER;BOG;320,46;28796,14;115249501,19
PER;BOG;1,00;300,00;1182909,00
PER;BOG;215,00;1845,40;7380548,12
PER;BOG;10,00;6000,00;23898900,00
PER;BOG;1,00;18666,00;73600597,98
PER;BOG;0,04;7070,00;28160870,50
PER;BOG;237,00;35530,55;139117381,38
PER;BOG;86,18;7437,56;29326522,20
PER;BOG;9,12;12,90;50509,04
PER;BOG;130,00;5908,88;22718520,91
PER;BOG;504,00;608,96;2341335,49
PER;BOG;31,16;82,62;323492,82
PER;BOG;30,00;68,40;267815,41
PER;BOG;72,00;419,76;1688782,62
PER;BOG;570,00;3807,60;15318774,39
PER;BOG;577,00;1819,85;7321638,71
PER;BOG;79,00;184,57;742563,86
PER;BOG;30,00;131,63;529575,13
PER;BOG;110,00;263,21;1058949,10
PER;BOG;456,00;1127,78;4537295,77
PER;BOG;16,00;39,84;160284,68
PER;BOG;9,00;30,90;124317,18
PER;BOG;124,00;273,29;1099503,06
PER;BOG;428,00;2074,55;8346350,30
PER;BOG;64,00;221,76;892187,04
PER;BOG;11,00;60,50;243404,20
PER;BOG;9,00;84,69;340725,65
PER;BOG;64,00;274,56;1104612,53
PER;BOG;96,00;344,64;1386559,09
PER;BOG;16,00;59,68;240105,17
PER;BOG;9,00;73,17;294378,27
PER;BOG;137,00;815,15;3279519,63
PER;BOG;74,00;227,92;916970,02
PER;BOG;19,00;35,53;142944,65
PER;BOG;1,00;300,00;1206963,00
PER;BOG;1,00;10000,00;39999100,00
PER;BOG;1,00;4768,82;18991825,65
PER;BOG;200,00;122,20;488617,92
PER;BOG;4,03;123,50;493815,98
PER;BOG;1000,00;59,20;236711,78
PER;BOG;2137,42;184751,83;739653290,95
PER;BOG;43,50;1335,01;5227138,20
PER;BOG;246,20;8620,15;33751593,91
PER;BOG;139,90;3249,00;12721232,07
PER;BOG;10,60;117,36;459514,86
PER;BOG;148,00;3111,16;12181529,19
PER;BOG;20,00;533,14;2132256,11
PER;BOG;184,00;4406,80;17254516,92
PER;BOG;170,00;1781,90;6976904,71
PER;BOG;576,00;2246,40;8795621,95
PER;BOG;275,00;2042,07;7995582,14
PER;BOG;72,00;1182,84;4730685,78
PER;BOG;36,00;950,10;3799858,44
PER;BOG;2,00;105,04;411276,76
PER;BOG;138,00;2689,10;10528982,80
PER;BOG;24,00;221,76;868285,75
PER;BOG;12,00;374,72;1467189,92
PER;BOG;24,00;281,04;1100392,44
PER;BOG;16,00;281,07;1124119,79
PER;BOG;126,00;1978,86;7754443,24
PER;BOG;1480,00;14392,45;56426966,29
PER;BOG;23,00;1086,11;4343820,91
PER;BOG;206,00;10398,20;40713424,22
PER;BOG;44,29;4853,55;19413763,18
PER;BOG;5072,00;2046,55;8167535,46
PER;BOG;4,00;760,00;2922055,60
PER;BOG;254,33;66206,80;264728551,86
PER;BOG;74,61;9880,31;39140796,01
PER;BOG;112,00;936,50;3625612,92
PER;BOG;144,00;5080,00;20234402,00
PER;BOG;6,00;0,06;234,92
PER;BOG;209,00;39712,27;156716332,81
PER;BOG;9,60;0,50;1957,71
PER;BOG;31,00;3094,55;12116493,90
PER;BOG;2,00;1011,14;3959047,89
PER;BOG;2,00;975,00;3817544,25
PER;BOG;3,00;960,45;3760574,74
PER;BOG;400,00;1780,00;6891181,00
PER;BOG;3,00;1012,50;3964372,87
PER;BOG;4,00;1488,00;5826159,84
PER;BOG;4,00;984,00;3852783,12
PER;BOG;2,00;1096,00;4291311,28
PER;BOG;45,00;12718,39;49797965,74
PER;BOG;20,00;8632,33;33799283,85
PER;BOG;15,00;340,92;1334848,39
PER;BOG;42,00;10734,07;42034315,29
PER;BOG;1,00;275,00;1076743,25
PER;BOG;506,00;6962,80;27577229,20
PER;BOG;237,00;11313,78;44427918,41
PER;BOG;15,00;276,30;1091584,98
PER;BOG;8,00;932,96;3652939,56
PER;BOG;14,00;3549,03;13895978,53
PER;BOG;18,00;361,05;1413666,00
PER;BOG;50,00;940,50;3682461,91
PER;BOG;66,00;14677,66;57469350,27
PER;BOG;3,00;59,52;233046,39
PER;BOG;22,00;236,00;940023,40
PER;BOG;160,00;3242,00;12861320,10
PER;BOG;40,00;800,00;3097160,00
PER;BOG;55,00;2834,95;11100048,27
PER;BOG;266,00;5347,55;21158971,93
PER;BOG;1200,00;3333,50;13411370,53
PER;BOG;15000,00;7850,00;31399293,50
PER;BOG;1,00;2378,40;9410757,98
PER;BOG;5,00;4833,00;19123021,08
PER;BOG;1,00;99,70;394488,97
PER;BOG;59,06;7591,18;30285392,16
PER;BOG;670,00;66727,50;255035841,37
PER;BOG;10000,00;3800,00;14917926,00
PER;BOG;20,00;405,60;1595058,50
PER;BOG;215,77;2750,79;10974414,24
PER;BOG;121,11;5677,44;22650430,75
PER;BOG;277,14;7555,23;30141967,84
PER;BOG;221,13;3494,86;13942918,71
PER;BOG;12,47;612,67;2444277,59
PER;BOG;332,56;2923,01;11661494,54
PER;BOG;31,50;131,44;524386,45
PER;BOG;13,05;144,29;575652,16
PER;BOG;3,66;84,91;338752,69
PER;BOG;84,00;104,67;417586,19
PER;BOG;465,91;2422,62;9665163,62
PER;BOG;121,42;6397,24;25522108,84
PER;BOG;86,85;2270,81;9059510,03
PER;BOG;26,19;804,65;3210191,40
PER;BOG;227,90;5863,31;23391968,41
PER;BOG;324,89;15184,00;60713375,84
PER;BOG;199,33;29100,00;116356641,00
PER;BOG;785,31;11805,72;47205289,46
PER;BOG;2440,32;58770,00;234544017,60
PER;BOG;2116,52;15702,63;62779417,27
PER;BOG;128,74;6220,40;24640444,10
PER;BOG;1,44;58,52;233546,29
PER;BOG;18,51;585,08;2334984,07
PER;BOG;227,71;3083,85;12263389,67
PER;BOG;4647,19;598995,75;2369605923,20
PER;BOG;3,43;68,79;274532,63
PER;BOG;275,94;13541,42;53521062,56
PER;BOG;188,02;8793,38;34746461,02
PER;BOG;219,72;940,42;3753103,36
PER;BOG;379,00;2838,71;11163482,55
PER;BOG;1119,00;5631,07;22273814,03
PER;BOG;1286,00;7119,05;28349116,83
PER;BOG;176,00;1140,42;4501333,35
PER;BOG;3735,00;13527,83;53345519,62
PER;BOG;64,00;242,72;970858,15
PER;BOG;2031,00;6799,01;26926942,45
PER;BOG;214,00;975,27;3884423,42
PER;BOG;4813,00;11925,51;47129473,75
PER;BOG;762,00;1623,06;6492093,92
PER;BOG;207,00;956,03;3764812,55
PER;BOG;2752,00;8704,41;34684904,01
PER;BOG;1034,00;3330,04;13248237,19
PER;BOG;1219,00;5392,10;21383962,79
PER;BOG;17333,00;40078,22;157965240,36
PER;BOG;1291,00;4845,97;19173736,65
PER;BOG;167,00;1694,84;6779207,46
PER;BOG;3237,00;8823,67;34811822,14
PER;BOG;603,00;3639,86;14460033,51
PER;BOG;158,00;1655,18;6572787,29
PER;BOG;443,00;1900,47;7601708,95
PER;BOG;90,00;539,34;2157311,45
PER;BOG;1333,00;5340,02;21106412,23
PER;BOG;304,00;1313,28;5164591,79
PER;BOG;1026,00;8140,40;32205318,79
PER;BOG;1045,00;3562,71;14025089,57
PER;BOG;609,00;3380,39;13410649,67
PER;BOG;137,00;886,39;3485808,45
PER;BOG;613,00;2396,06;9496127,31
PER;BOG;11,00;53,35;213395,19
PER;BOG;821,00;6399,31;25410679,76
PER;BOG;12,00;57,24;228954,84
PER;BOG;92,00;170,47;681864,65
PER;BOG;3751,00;14369,85;56510728,40
PER;BOG;211,01;7767,36;30733184,62
PER;BOG;2,81;38,94;155404,86
PER;BOG;2,00;57,50;227513,70
PER;BOG;12,00;284,98;1127597,46
PER;BOG;50,00;438,69;1735791,04
PER;BOG;250,00;5813,05;22760590,36
PER;BOG;500,00;8154,95;31930135,87
PER;BOG;285,00;5118,60;20248567,36
PER;BOG;2298,00;70601,50;278201748,68
PER;BOG;279,10;15319,27;60488750,36
PER;BOG;15,91;1717,47;6854216,67
PER;BOG;1,59;31,84;127069,61
PER;BOG;4,39;343,48;1370787,46
PER;BOG;3375,00;6555,93;25940241,58
PER;BOG;1320,00;4005,54;15848960,45
PER;BOG;554,00;4057,88;16163144,72
PER;BOG;300,00;1746,00;6954579,90
PER;BOG;20,00;534,38;2114413,40
PER;BOG;1,00;11,95;47283,28
PER;BOG;50,00;9500,00;37985845,00
PER;BOG;5289,00;21938,47;87384216,78
PER;BOG;25,99;2039,64;8021067,85
PER;BOG;4768,00;28262,90;111441462,58
PER;BOG;8,00;13709,70;52849397,30
PER;BOG;35000,00;6162,00;24638818,62
PER;BOG;280,00;7481,40;28963866,03
PER;BOG;70,00;5851,00;22651853,95
PER;BOG;1,00;568,98;2237565,05
PER;BOG;4,00;505,50;1987924,24
PER;BOG;2,00;513,00;2017418,67
PER;BOG;10,66;391,71;1549902,45
PER;BOG;200,00;10,00;39985,10
PER;BOG;20,00;1000,00;3948540,00
PER;BOG;83,08;900,00;3553686,00
PER;BOG;1,00;50,00;197427,00
PER;BOG;1,00;11221,27;44868360,30
PER;BOG;1264,42;12401,47;49341360,37
PER;BOG;677,80;30532,30;121562104,91
PER;BOG;311,21;8763,36;34992612,79
PER;BOG;45,06;1455,56;5772336,89
PER;BOG;2672,81;37883,40;150993925,90
PER;BOG;48,42;1073,73;4293320,14
PER;BOG;1,84;35,04;139840,43
PER;BOG;92,61;4745,08;18900544,01
PER;BOG;699,76;11971,62;47663032,61
PER;BOG;572,47;2437,83;9696940,17
PER;BOG;40,12;746,66;2985527,47
PER;BOG;50314,00;7426,84;29696294,00
PER;BOG;14,90;138,73;554713,29
PER;BOG;6400,00;1097,24;4383916,56
PER;BOG;5200,00;936,00;3743466,48
